motif_id,motif_name,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M2049-1.02,ro,0.00018709534669074086,0.00018709534669074086,0.0038096369854131473,0.0044930275477677774
M5075-1.02,Lim1,-0.0001864838813017513,0.0001864838813017513,0.0005134553734324781,0.0006108450392559454
M5034-1.02,Hr4,0.0001832749551243481,0.0001832749551243481,0.0012060635369406149,0.0015219342033838167
M4814-1.02,CG12236,-0.00018322041551190938,0.00018322041551190938,0.000670081686045637,0.0008436080477573727
M4927-1.02,dsx,-0.00018319710084637545,0.00018319710084637545,0.0013914086852471524,0.0019909918194480573
M6237-1.02,(fd59A)_(Homo_sapiens)_(DBD_0.89),0.00018314180395566108,0.00018314180395566108,0.001372580984822954,0.0017140966657287072
M4673-1.02,fkh,-0.00018233323045242173,0.00018233323045242173,0.0022333211270446312,0.0032020211680332134
M2005-1.02,NK7.1,0.0001805670228350821,0.0001805670228350821,0.00326452227543536,0.00418563249432386
M5180-1.02,Scr,-0.00017977035956181014,0.00017977035956181014,0.0015207552431055458,0.0020132071144075563
M1242-1.02,FBpp0073832,-0.00017945101994169238,0.00017945101994169238,0.0017293747415661482,0.0020908371225285857
M1105-1.02,FBpp0292044,-0.00017878341659917214,0.00017878341659917214,0.0016566367665710173,0.002549062176157545
M4739-1.02,aop,0.00017810993505392413,0.00017810993505392413,0.0007651039418764719,0.0009703994307645006
M4893-1.02,Clk,0.00017670135483020694,0.00017670135483020694,0.0012037820212823975,0.0015364280275175731
M2046-1.02,pb,0.00017533900551840542,0.00017533900551840542,0.0008853144670157377,0.001050440465289994
M5244-1.02,tj,0.0001749149875506812,0.0001749149875506812,0.0010003956447703966,0.0013148212240586697
M1988-1.02,CG32532,-0.00017254333845851546,0.00017254333845851546,0.0004850915130687756,0.0005848410300896767
M4997-1.02,hb,-0.00016906907469193522,0.00016906907469193522,0.0008231389606833301,0.0011139534792851625
M4930-1.02,dys,-0.00016791097359077553,0.00016791097359077553,0.0007668591285123883,0.0010648741221675148
M4923-1.02,Dr,-0.00016694191221714873,0.00016694191221714873,0.007125159597658962,0.00879224458068118
M4823-1.02,CG13897,0.00016660686654721243,0.00016660686654721243,0.0006413747696259647,0.0008680496113516284
M1978-1.02,B-H2,0.00016530744609670255,0.00016530744609670255,0.0030499356592288323,0.003953621392409872
M5221-1.02,svp,0.00016456352836435864,0.00016456352836435864,0.0015811009229833892,0.001992241849339265
M4859-1.02,CG3838,-0.000164027701042125,0.000164027701042125,0.0008696773354789774,0.0011930990542222094
M5215-1.02,sr,0.00016330154524031557,0.00016330154524031557,0.00143943450363686,0.0018500764872676843
M4743-1.02,ara,-0.00016067386068261845,0.00016067386068261845,0.000919127679937376,0.0012512533158426963
M1918-1.02,Ubx,-0.00015937904960665588,0.00015937904960665588,0.000752435637105489,0.0009311599262350237
M4829-1.02,FBgn0263240,0.00015916474821410747,0.00015916474821410747,0.0005663094210189058,0.0007366634538763134
M5113-1.02,nau,-0.00015877797145964637,0.00015877797145964637,0.0006759659028959742,0.000873137409438179
M4891-1.02,FBgn0262582,0.00015755731403567356,0.00015755731403567356,0.0034256655808178995,0.0043280048320689804
M5050-1.02,Jra,0.00015745620731160478,0.00015745620731160478,0.0025450356015235907,0.003037868574248165
