motif_id,motif_name,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M5158-1.02,Poxm,-0.009385669,0.009385669,0.019185917,0.026334692
M5043-1.02,ind,-0.009315732,0.009315732,0.042579174,0.061438978
M5182-1.02,scrt,-0.009309227,0.009309227,0.093513034,0.109682426
M4840-1.02,CG31670,0.009260022,0.009260022,0.054622058,0.07020356
M4808-1.02,CG11504,-0.009243149,0.009243149,0.040784653,0.047947828
M4996-1.02,Hand,-0.009017505,0.009017505,0.10887189,0.14406137
M4824-1.02,CG14962,0.00898905,0.00898905,0.04606636,0.05610046
M1975-1.02,Antp,-0.008835609,0.008835609,0.0543594,0.08578376
M5101-1.02,Mnt,0.008639309,0.008639309,0.03386499,0.051027294
M1854-1.02,dl,-0.00861687,0.00861687,0.029289462,0.04164967
M5280-1.02,zen,-0.008609758,0.008609758,0.16671856,0.24301411
M4922-1.02,dpn,-0.008551355,0.008551355,0.023031894,0.025872622
M4880-1.02,CG7928,0.008484318,0.008484318,0.014774352,0.029751515
M4885-1.02,CG8765,-0.008441792,0.008441792,0.035851,0.059332147
M4947-1.02,ERR,0.008286696,0.008286696,0.048628274,0.053860232
M5111-1.02,FBgn0263112,0.008148092,0.008148092,0.094198234,0.1179103
M1524-1.02,(Rfx)_(Apis_mellifera)_(DBD_0.78),0.008012249,0.008012249,0.109025866,0.12523766
M5177-1.02,sage,-0.007901622,0.007901622,0.07103886,0.08074793
M4843-1.02,CG32105,-0.007895381,0.007895381,0.034160092,0.03838857
M5121-1.02,odd,-0.00789135,0.00789135,0.07417397,0.09240821
M4813-1.02,CG12155,-0.007875395,0.007875395,0.037511185,0.060564995
M2327-1.02,STAT92E,-0.007836508,0.007836508,0.1088848,0.13366392
M1471-1.02,tll,0.007747541,0.007747541,0.15075701,0.16723682
M1105-1.02,FBpp0292044,-0.0075699957,0.0075699957,0.048165347,0.063766405
M4674-1.02,pnr,-0.007549881,0.007549881,0.044944055,0.05947803
M2249-1.02,D,0.0074418257,0.0074418257,0.028155515,0.04828007
M5006-1.02,Hey,0.007387267,0.007387267,0.019078584,0.033673022
M1092-1.02,Lim3,0.007367729,0.007367729,0.01621727,0.025076378
M5116-1.02,net,-0.0073572826,0.0073572826,0.043494966,0.051485594
M4724-1.02,ac,-0.007220673,0.007220673,0.031209819,0.037836816
M0576-1.02,danr,-0.007114617,0.007114617,0.02492371,0.037859023
M5187-1.02,sens,-0.0069842227,0.0069842227,0.044779055,0.052058812
M4794-1.02,cato,-0.0068338322,0.0068338322,0.024576908,0.030831825
M5054-1.02,klu,-0.0067570154,0.0067570154,0.15638518,0.17468184
M4869-1.02,CG5180,0.006589298,0.006589298,0.05673107,0.07445503
M4722-1.02,ab,-0.006529246,0.006529246,0.011494961,0.017150298
M1100-1.02,Optix,0.0064494587,0.0064494587,0.022722324,0.029189404
M4927-1.02,dsx,-0.006265693,0.006265693,0.020688033,0.037912115
M5149-1.02,PHDP,0.006083123,0.006083123,0.03319428,0.043150913
M1106-1.02,CG42234,0.005939374,0.005939374,0.013487461,0.019036038
M5003-1.02,her,0.0058862204,0.0058862204,0.018265678,0.027345149
M2039-1.02,lbe,-0.0058825607,0.0058825607,0.063100845,0.07414073
M5194-1.02,slbo,-0.0058590136,0.0058590136,0.045322325,0.0834881
